"population","relationship_type","sim_id","loci_set","LR"
"Cauc","unrelated",42,"core_13",1
"Cauc","unrelated",43,"core_13",1
"Cauc","unrelated",44,"core_13",1
"Cauc","unrelated",45,"core_13",1
"Cauc","unrelated",46,"core_13",1
"Cauc","unrelated",47,"core_13",1
"Cauc","unrelated",48,"core_13",1
"Cauc","unrelated",49,"core_13",1
"Cauc","unrelated",50,"core_13",1
"Cauc","unrelated",51,"core_13",1
"Cauc","unrelated",52,"core_13",1
"Cauc","unrelated",53,"core_13",1
"Cauc","unrelated",54,"core_13",1
"Cauc","unrelated",55,"core_13",1
"Cauc","unrelated",56,"core_13",1
"Cauc","unrelated",57,"core_13",1
"Cauc","unrelated",58,"core_13",1
"Cauc","unrelated",59,"core_13",1
"Cauc","unrelated",60,"core_13",1
"Cauc","unrelated",61,"core_13",1
"Cauc","unrelated",62,"core_13",1
"Cauc","unrelated",63,"core_13",1
"Cauc","unrelated",64,"core_13",1
"Cauc","unrelated",65,"core_13",1
"Cauc","unrelated",66,"core_13",1
"Cauc","unrelated",67,"core_13",1
"Cauc","unrelated",68,"core_13",1
"Cauc","unrelated",69,"core_13",1
"Cauc","unrelated",70,"core_13",1
"Cauc","unrelated",71,"core_13",1
"Cauc","unrelated",72,"core_13",1
"Cauc","unrelated",73,"core_13",1
"Cauc","unrelated",74,"core_13",1
"Cauc","unrelated",75,"core_13",1
"Cauc","unrelated",76,"core_13",1
"Cauc","unrelated",77,"core_13",1
"Cauc","unrelated",78,"core_13",1
"Cauc","unrelated",79,"core_13",1
"Cauc","unrelated",80,"core_13",1
"Cauc","unrelated",81,"core_13",1
"Cauc","unrelated",82,"core_13",1
"Cauc","unrelated",83,"core_13",1
"Cauc","unrelated",84,"core_13",1
"Cauc","unrelated",85,"core_13",1
"Cauc","unrelated",86,"core_13",1
"Cauc","unrelated",87,"core_13",1
"Cauc","unrelated",88,"core_13",1
"Cauc","unrelated",89,"core_13",1
"Cauc","unrelated",90,"core_13",1
"Cauc","unrelated",91,"core_13",1
"Cauc","unrelated",92,"core_13",1
"Cauc","unrelated",93,"core_13",1
"Cauc","unrelated",94,"core_13",1
"Cauc","unrelated",95,"core_13",1
"Cauc","unrelated",96,"core_13",1
"Cauc","unrelated",97,"core_13",1
"Cauc","unrelated",98,"core_13",1
"Cauc","unrelated",99,"core_13",1
"Cauc","unrelated",100,"core_13",1
"Hispanic","parent_child",1,"core_13",22195.5881229572
"Hispanic","parent_child",2,"core_13",36735.0461267519
"Hispanic","parent_child",3,"core_13",1417.69793804474
"Hispanic","parent_child",4,"core_13",3936.62008342216
"Hispanic","parent_child",5,"core_13",5409.91521543297
"Hispanic","parent_child",6,"core_13",2725.4522860263
"Hispanic","parent_child",7,"core_13",2883.67211762186
"Hispanic","parent_child",8,"core_13",3226.39334891255
"Hispanic","parent_child",9,"core_13",2956.92413809706
"Hispanic","parent_child",10,"core_13",1356.52645328906
"Hispanic","full_siblings",1,"core_13",0.159698574371472
"Hispanic","full_siblings",2,"core_13",1.31010175345771
"Hispanic","full_siblings",3,"core_13",9564.24271195598
"Hispanic","full_siblings",4,"core_13",569.090058354422
"Hispanic","full_siblings",5,"core_13",2.19612790862406
"Hispanic","full_siblings",6,"core_13",55.5298655635974
"Hispanic","full_siblings",7,"core_13",7.12605843559366
"Hispanic","full_siblings",8,"core_13",12.4288338017098
"Hispanic","full_siblings",9,"core_13",9.42405218475329
"Hispanic","full_siblings",10,"core_13",1.25575228850292
"Hispanic","half_siblings",1,"core_13",1.58329504833304
"Hispanic","half_siblings",2,"core_13",1.23604610127624
"Hispanic","half_siblings",3,"core_13",11.8733118490199
"Hispanic","half_siblings",4,"core_13",5.92732220429171
"Hispanic","half_siblings",5,"core_13",25.8737177930303
"Hispanic","half_siblings",6,"core_13",0.497142821936986
"Hispanic","half_siblings",7,"core_13",769.910342296353
"Hispanic","half_siblings",8,"core_13",3.08086010542275
"Hispanic","half_siblings",9,"core_13",0.0900909390055372
