"population","relationship_type","sim_id","loci_set","LR"
"Asian","cousins",4,"expanded_20",0.65437999653538
"Asian","cousins",5,"expanded_20",0.858922088676848
"Asian","second_cousins",1,"expanded_20",0.8697449979843
"Asian","second_cousins",2,"expanded_20",1.38043459391876
"Asian","second_cousins",3,"expanded_20",1.1115056577331
"Asian","second_cousins",4,"expanded_20",0.681397151124321
"Asian","second_cousins",5,"expanded_20",0.95176438142776
"Asian","unrelated",1,"expanded_20",1
"Asian","unrelated",2,"expanded_20",1
"Asian","unrelated",3,"expanded_20",1
"Asian","unrelated",4,"expanded_20",1
"Asian","unrelated",5,"expanded_20",1
"Asian","unrelated",6,"expanded_20",1
"Asian","unrelated",7,"expanded_20",1
"Asian","unrelated",8,"expanded_20",1
"Asian","unrelated",9,"expanded_20",1
"Asian","unrelated",10,"expanded_20",1
"all","parent_child",1,"supplementary",4460634017.48315
"all","parent_child",2,"supplementary",938174545.09285
"all","parent_child",3,"supplementary",1478677877.92495
"all","parent_child",4,"supplementary",8296838520.49122
"all","parent_child",5,"supplementary",247006420.492421
"all","full_siblings",1,"supplementary",93.9080070680539
"all","full_siblings",2,"supplementary",160810532.54838
"all","full_siblings",3,"supplementary",8843661.04432413
"all","full_siblings",4,"supplementary",1495444.51972962
"all","full_siblings",5,"supplementary",33027242587591.8
"all","half_siblings",1,"supplementary",606.705573112701
"all","half_siblings",2,"supplementary",383.877596161098
"all","half_siblings",3,"supplementary",44.8687921834705
"all","half_siblings",4,"supplementary",1228.14947578798
"all","half_siblings",5,"supplementary",4060.08883553578
"all","cousins",1,"supplementary",0.96549005687356
"all","cousins",2,"supplementary",8.97465809110391
"all","cousins",3,"supplementary",3.76499290131542
"all","cousins",4,"supplementary",1.46201917004104
"all","cousins",5,"supplementary",1.3051186181855
